Mean,,Variance
0.7733540627,,1.84E+11
0.9695252222,,29700298561
0.9639026724,,2.19E+11
0.1562821466,,1.00E+12
0.9602333427,,64827611311
0.9483351923,,17682528570
0.1989959991,,6.43E+11
0.4795920891,,61880542564
0.3184282201,,6.61E+12
0.5969729934,,7.54E+11
0.9813473897,,7.98E+11
0.8440738481,,1.68E+12
0.8395508861,,1.35E+13
0.2238572614,,3.65E+11
0.921607563,,4.74E+11
0.9999990265,,0
0.9866977386,,7.02E+11
0.9583232573,,4.02E+12
0.0000008699710088,,1.77E+12
0.0000002467641682,,3.70E+11
0.9856904412,,6.75E+12
0.7552670356,,8.07E+11
0.9989870714,,1.41E+12
0.01958604567,,1.47E+11
0.09482769238,,2.89E+11
0.8395318462,,1.03E+12
0.9680584347,,0
0.09338419276,,767496.75
0.7693050603,,26670482721
0.1082050951,,1.23E+12
0.852763404,,75143789938
0.5251770187,,1.42E+11
0.9826183627,,1.80E+12
0.9991358187,,1.40E+12
0.9988820646,,0
0.9659816068,,2.05E+12
0.7529425367,,0
0.7201042308,,6.23E+12
0.1753551129,,0
0.0000008699710088,,5803011506
0.9982312522,,1.24E+13
0.3753060283,,0
0.9946514907,,1.00E+13
0.9995744451,,1.19E+13
0.534430175,,0
0.8755234604,,1.34E+13
0.1764871891,,8.08E+12
0.175295241,,9.85E+12
0.5726069703,,37415283270
0.4051031977,,0
0.9999271099,,1.01E+13
0.02641150583,,1.34E+13
0.9999993607,,8.85E+12
0.0000002327779288,,16062267169
0.01989342531,,3.93E+12
0.0201356781,,5.82E+12
0.9944145483,,7.62E+12
0.9873983352,,0
0.9999994253,,43003561129
0.6038220307,,1.36E+12
0.7061224136,,0
0.5969729934,,7.67E+11
0.355131521,,1.03E+12
0.7507078249,,4.50E+12
0.9983652568,,2.03E+12
0.1805782218,,1.73E+12
0.4919171905,,1.19E+13
0.7335269171,,5.26E+12
0.2549321459,,3.04E+12
0.7281889887,,0
0.8837964411,,34133540027
0.9989110988,,7.81E+12
0.7653665852,,30462149464
0.3499057277,,1.03E+12
0.8752406389,,1.98E+12
0.956202252,,18399680512
0.9410984517,,6.93E+11
0.5968431717,,2.74E+11
0.9981979381,,1.55E+12
0.8999970752,,9.39E+12
0.5356403845,,3.47E+12
0.9993460886,,5.19E+12
0.8777137219,,1.04E+12
0.0166224188,,1.71E+12
0.9498494405,,0
0.5112469999,,1.68E+12
0.8662902365,,1.25E+11
0.9483516427,,49722534604
0.5739998666,,4.08E+12
0.8905272768,,1.49E+12
0.7529425367,,1.41E+12
0.09010583747,,0
0.9979296347,,1.13E+12
0.334707785,,3.36E+11
0.9970897843,,1.28E+12
0.06386610303,,4.26E+12
0.2159290787,,7.58E+11
0.7106810239,,3.17E+13
0.2586423649,,2.05E+12
0.4330261746,,2.16E+11
0.4371184927,,0
0.5414558884,,9.06E+11
0.001557048066,,8.28E+12
0.9535100264,,4.11E+12
0.9595427578,,71192379929
0.06468428986,,5.82E+12
0.1532214097,,6.71E+12
0.9832208483,,54927532154
0.9948764281,,26382530329
0.9865095793,,2.78E+11
0.724530669,,19709612396
0.9915777102,,19504130366
0.9977095976,,15689169672
0.9920553769,,31383069614
0.973506108,,0
0.9973361122,,45358401402
0.2804799572,,6.23E+11
0.9883069119,,1.22E+11
0.9895975907,,1.56E+11
0.9218240831,,6.14E+12
0.9493280642,,42340832970
0.9949246991,,67947585294
0.9981702552,,1.44E+12
0.9941139922,,0
0.994014217,,98281265817
0.1399218747,,54401025517
0.9688457157,,37531675453
0.9867779949,,2.15E+12
0.9947497149,,0
0.9900347405,,5.51E+11
0.9982710604,,33207100319
0.9557758158,,2.13E+11
0.9999985285,,55704344938
0.9718106259,,1.05E+12
0.9913127936,,4.64E+11
0.9974049126,,1.02E+11
0.9956357262,,9550961487
0.00002175851011,,19861698973
0.06873641659,,7.52E+11
0.1264848865,,0
0.06026965538,,2.18E+11
0.4213286665,,7.67E+11
0.658567007,,5.71E+11
0.9386133198,,1.66E+13
0.001557048066,,1.03E+12
0.9980699893,,1.21E+12
0.8034550268,,81539438989
0.8674876504,,0
0.8219442077,,0
0,,3.48E+11
0.9959963297,,3.12E+12
0.875427885,,2.40E+11
0.09516206409,,24798603271
0.3892211262,,1.07E+12
0.368671862,,14842721771
0.3356160654,,5.37E+12
0.08323135989,,0
0.6940970176,,68359146959
0.9999986147,,0
0.4744480396,,82883515866
0.9999994972,,2.23E+11
0.9924216123,,0
0,,7.43E+12
0.4701714444,,19141603888
0.7962042343,,0
0.7726634386,,1003305625
0.803419991,,3.21E+12
0.9996794568,,0
0.9910386128,,3.85E+11
0.0000000001745453911,,2.23E+11
0.9918636203,,1.16E+12
0.9999999001,,2.04E+12
0.9540150705,,2.91E+12
0.7411954868,,56644
0.3228884553,,1.55E+12
0.9233315486,,1.00E+12
0.06072909365,,6.62E+11
0.8228850249,,0
0.9430982331,,0
0.7335269171,,4.49E+12
0.2695977907,,0
0.9572980565,,2.48E+12
0.9959299916,,8.57E+12
0.4403541263,,2.27E+12
0.006039178487,,2.16E+12
0.8371092263,,1.14E+13
0.9927161283,,1.53E+13
0.9931931997,,2.84E+11
0.9985145735,,0
0.4880253056,,1.39E+11
0.2877678439,,3.42E+12
0.5940071402,,5.72E+11
0.5348328072,,1.80E+12
0.07043177583,,16103863801
0.9756697539,,7.71E+11
0.6568478352,,1.06E+12
0.8631549203,,2.78E+11
0.8763386547,,68431703245
0.002591377486,,6.63E+11
0.6932510466,,2.94E+12
0.1879167202,,7.72E+12
0.9692134387,,0
0.1864840253,,8.43E+11
0.9126109013,,0
0.9935288139,,41372985720
0.3505526532,,2.62E+11
0.996235094,,8.48E+11
0.7726634386,,2.87E+12
0.9979336689,,1.22E+11
0.7372474501,,6.09E+12
0.9993411913,,71502559101
0.9982879189,,2.91E+12
0.620034653,,0
0.997274792,,1.03E+11
0.004579454773,,0
0.3316347481,,0
0.01848680002,,4.99E+12
0.9999966999,,25774061541
0.8134175462,,1.15E+12
0.2509632371,,2.27E+12
0.9425215771,,3516371194
0.686757789,,2.34E+12
0.7723532856,,2.01E+12
0.0005335015629,,1.72E+12
0.5658918274,,1.65E+12
0.4481751276,,26370099303
0.9873017771,,8.33E+11
0.5596237055,,4.26E+12
0.5242320342,,8.07E+11
0.2549321459,,8.86E+11
0.9920262805,,3.22E+12
0.0001908209988,,3.37E+12
0.9187890923,,1.01E+12
0.0003611871564,,2.13E+12
0.4496913877,,1.45E+12
0.9822777197,,14021677600
0.8941661033,,1.88E+12
0.9692936858,,0
0.9989367063,,2.70E+11
0.009869672384,,1.47E+12
0.05855403279,,1.75E+11
0.3794163258,,2.38E+11
0.007388448902,,0
0.4968056076,,2.01E+11
0.9320123589,,3.45E+11
0.7435031872,,6.05E+12
0.988967129,,29527932955
0.9911928616,,4.88E+12
0.9261353586,,3.32E+12
0.824210364,,1.53E+12
0.2010620143,,1.97E+12
0.9993009286,,2.00E+12
0.607885702,,30631906586
0.9861747067,,5.59E+12
0.210476195,,8.34E+11
0.1264848865,,7.31E+12
0.4759409812,,5.55E+11
0.6262640957,,7.73E+11
0.9995725221,,1.47E+11
0.914026408,,4.16E+12
0.8503460557,,5.79E+12
0.9689195452,,0
0.9583232573,,2.89E+11
0.0002841754355,,1.73E+12
0.9461730981,,2.74E+12
0.9622228628,,3.65E+11
0.75578183,,1.87E+11
0.9228526124,,1.07E+12
0.5742035564,,2.73E+12
0.9820468742,,0
0.9739034623,,53328578518
0.8371092263,,1.14E+11
0.6936849053,,3.11E+12
0.9988812936,,3.08E+11
0.7472942913,,15289853553
0.01254199865,,1.45E+11
0.9989367063,,4.36E+11
0.9993038324,,7.67E+11
0.9988690551,,7.82E+11
0.8840152666,,87778292292
0.9969395165,,0
0.05926838656,,1.30E+12
0.9989864196,,2.78E+12
0.9688457157,,6.05E+11
0.9287761628,,1.16E+12
0.01850044496,,2.81E+11
0.007551539686,,0
0.7333410051,,1.06E+12
0.979949904,,3.58E+11
0.8209965487,,0
0.4446487657,,2.47E+11
0.9882113231,,26278606295
0.9369693961,,5.75E+11
0.05617193647,,6.93E+11
0.6566987996,,6.93E+11
0.9967478427,,0
0.6865434212,,2.19E+11
0.1249525871,,1.67E+12
0.8905272768,,4.64E+11
0.5314664183,,8.07E+11
0.9974002232,,3.96E+11
0.9980356609,,0
0.9703952851,,5.23E+11
0.6529872581,,18494978273
0.8269464427,,5.30E+12
0.9988505495,,1.68E+13
0.9999987629,,8.71E+11
0.9696657191,,1.23E+11
0.00464500844,,5.54E+11
0.3753060283,,20916496505
0.4693889181,,25774061541
0.7780100959,,2.76E+12
0.975364112,,57386287069
0.7664760265,,3.01E+11
0.01238355627,,7.89E+11
0.9632165841,,24589929798
0.5639848707,,0
0.9995156505,,0
0.9970770667,,9.47E+12
0.9974107446,,1063220.688
0.9758134014,,1.75E+12
0.914749551,,1.02E+11
0.9193313536,,23460575664
0.9992376205,,8.39E+11
0.3786665576,,5.42E+11
0.9993898375,,0
0.3509527228,,6642902016
0.8219442077,,1.39E+12
0.7880163315,,1.21E+13
0.8591668331,,9.85E+12
0.983185044,,76824358799
0.9785597703,,6.50E+11
0.01317071432,,2.68E+11
0.8395508861,,2.17E+12
0.9116828483,,1.79E+12
0.6956267461,,1.60E+12
0.4329321143,,1.49E+11
0.5531520781,,3.60E+12
0.497566496,,97647631807
0.9999999084,,0
0.9959299916,,1.01E+12
0.1218267695,,4.25E+11
0.6723348138,,6.03E+12
0.0003611871564,,0
0.07329445474,,2.15E+12
0.000006129864142,,2.73E+12
0.9969200715,,2.76E+11
0.02183160307,,82883515866
0.00000003568692349,,2.72E+12
0.8240580497,,36978310067
0.8061941322,,1.05E+13
0.9383273292,,0
0.9962252964,,1.45E+13
0.4038596122,,2.03E+12
0.2248599881,,6.93E+11
0.4782959287,,3.26E+12
0.5112469999,,0
0.994500069,,2.72E+13
0.04028756381,,1.05E+13
0.03753416443,,2.64E+12
0.2201349457,,4.71E+12
0.6529872581,,8.43E+11
0.9982312522,,5.21E+12
0.9967032507,,1.40E+12
0.9367549104,,0
0.9983418557,,6.73E+11
0.7918603568,,3.93E+13
0.2803551051,,53256950875
0.3490760984,,1.99E+11
0.003541552654,,3.84E+12
0.9999992383,,4.31E+11
0.2781176494,,1.25E+12
0.9479265853,,5803011506
